workerid,proliferate.condition,first_response_value,item,item_number,item_type,response,sentence,sentence_id,trial_sequence_total,wrong_attempts,error
5538,Experiment Group,,11,,,0.56,Paul visits the technicians who we claim processed the application earlier today.,1112,31,,
5538,Experiment Group,,1,,,0.45,Julia knows the students who you believe that submitted the assignment on time.,1011,32,,
5494,Experiment Group,,,practice_good,practice_good,1,,,0,0,
5494,Experiment Group,,,practice_bad,practice_bad,0,,,0,0,
5494,Experiment Group,,4,,,0.72,Kate documented the complaint which you said that the workers filed this week.,1043,1,,
5494,Experiment Group,,6,,,0.12,Emily approved the plan which you suppose the colleagues finalized right away.,1064,2,,
5494,Experiment Group,,1,,,0.5,Julia knows the students who you believe that submitted the assignment on time.,1011,3,,
5494,Experiment Group,,13,,,1,Laura greets the neighbors who we believe organized the festival last weekend.,1132,4,,
5494,Experiment Group,,5,,,0.47,Janice likes the teachers who we claim that reviewed the manuscript quite early.,1051,5,,
5494,Experiment Group,,8004,,,1,Anna borrowed a book from the library yesterday afternoon.,8004,6,,
5494,Experiment Group,,8002,,,0.99,Barry likes drinking milkshakes. ,8002,7,,
5494,Experiment Group,,11,,,0.39,Paul visits the technicians who we claim that processed the application earlier today.,1111,8,,
5494,Experiment Group,,8008,,,0.92,It seems to Dave that Gregory left deliberately. ,8008,9,,
5494,Experiment Group,,8006,,,1,Tommy attempted to take a picture.,8006,10,,
5494,Experiment Group,,8001,,,1,Joshua hates eating sushi. ,8001,11,,
5494,Experiment Group,,9002,,,0.01,The money was stolen the money.,9002,12,,
5494,Experiment Group,,12,,,0.08,Derek supports the directors who you supposed that approved the proposal that evening.,1121,13,,
5494,Experiment Group,,9004,,,0,The visitors the paintings admires  in the museum yesterday.,9004,14,,
5494,Experiment Group,,10,,,0.48,Daniel remembers the agents who you said that archived the document pretty efficiently.,1101,15,,
5494,Experiment Group,,9003,,,0,Matthew the problem solved after thinking about it careful.,9003,16,,
5494,Experiment Group,,7,,,0.63,Jake encounters the secretaries who we believe that scheduled the meeting this morning.,1071,17,,
5494,Experiment Group,,9008,,,0.2,"Want to eat, James did the pie.",9008,18,,
5494,Experiment Group,,9006,,,0.16,What was that the movers would break feared by the family?,9006,19,,
5494,Experiment Group,,9005,,,0.02,Who was that the principal would fire expected by the reporters?,9005,20,,
5494,Experiment Group,,8007,,,0.78,It seems to Carla that Robert studied for the test effectively.,8007,21,,
5494,Experiment Group,,3,,,0.77,Sophia identifies the researchers who we assume that published the article last year.,1031,22,,
5494,Experiment Group,,8005,,,1,Vivian attempted to write short stories.,8005,23,,
5494,Experiment Group,,15,,,0.49,Natalie invites the guests who we suppose that delivered the packages this afternoon.,1151,24,,
5494,Experiment Group,,8003,,,1,The manager reviewed the report before the meeting started.,8003,25,,
5494,Experiment Group,,14,,,0.46,Kevin thanked the assistants who you think that prepared the presentation yesterday.,1141,26,,
5494,Experiment Group,,9007,,,0.19,"Promise to wash, Neal did the car.",9007,27,,
5494,Experiment Group,,9001,,,0.17,John was kissed John.,9001,28,,
5494,Experiment Group,,9,,,0.8,Ben respects the professors who we assume that established the system long ago.,1091,29,,
5494,Experiment Group,,8,,,0.51,Charles uninstalled the software which you think that the experts updated last month.,1083,30,,
5494,Experiment Group,,16,,,0.86,Oliver examined the prototype which you assume the candidates designed last spring.,1164,31,,
5494,Experiment Group,,2,,,0.93,Mary recognizes the employees who we think completed the report very early.,1022,32,,
5496,Experiment Group,,,practice_good,practice_good,0.76,,,0,0,
5496,Experiment Group,1,,practice_bad,practice_bad,0.01,,,0,2,
5496,Experiment Group,,1,,,0.01,Julia graded the assignment which you believe the students submitted on time.,1014,1,,
5496,Experiment Group,,11,,,0.83,Paul filed the application which we claim that the technicians processed earlier today.,1113,2,,
5496,Experiment Group,,4,,,0.19,Kate called the workers who you said that filed the complaint this week.,1041,3,,
5496,Experiment Group,,13,,,0.72,Laura greets the neighbors who we believe organized the festival last weekend.,1132,4,,
5496,Experiment Group,,12,,,0.03,Derek supports the directors who you supposed that approved the proposal that evening.,1121,5,,
5496,Experiment Group,,9007,,,0.08,"Promise to wash, Neal did the car.",9007,6,,
5496,Experiment Group,,3,,,0.24,Sophia identifies the researchers who we assume that published the article last year.,1031,7,,
5496,Experiment Group,,8007,,,0.98,It seems to Carla that Robert studied for the test effectively.,8007,8,,
5496,Experiment Group,,9002,,,0.03,The money was stolen the money.,9002,9,,
5496,Experiment Group,,9,,,0.02,Ben respects the professors who we assume that established the system long ago.,1091,10,,
5496,Experiment Group,,9004,,,0,The visitors the paintings admires  in the museum yesterday.,9004,11,,
5496,Experiment Group,,8008,,,0.99,It seems to Dave that Gregory left deliberately. ,8008,12,,
5496,Experiment Group,,16,,,0,Oliver interviewed the candidates who you assume that designed the prototype last spring.,1161,13,,
5496,Experiment Group,,8005,,,0.13,Vivian attempted to write short stories.,8005,14,,
5496,Experiment Group,,9005,,,0,Who was that the principal would fire expected by the reporters?,9005,15,,
5496,Experiment Group,,15,,,0,Natalie invites the guests who we suppose that delivered the packages this afternoon.,1151,16,,
5496,Experiment Group,,9003,,,0.01,Matthew the problem solved after thinking about it careful.,9003,17,,
5496,Experiment Group,,2,,,0.05,Mary recognizes the employees who we think that completed the report very early.,1021,18,,
5496,Experiment Group,,8001,,,0.99,Joshua hates eating sushi. ,8001,19,,
5496,Experiment Group,,8002,,,0.98,Barry likes drinking milkshakes. ,8002,20,,
5496,Experiment Group,,9008,,,0.03,"Want to eat, James did the pie.",9008,21,,
5496,Experiment Group,,8003,,,0.98,The manager reviewed the report before the meeting started.,8003,22,,
5496,Experiment Group,,9001,,,0.98,John was kissed John.,9001,23,,
5496,Experiment Group,,7,,,0.02,Jake encounters the secretaries who we believe that scheduled the meeting this morning.,1071,24,,
5496,Experiment Group,,8004,,,0.98,Anna borrowed a book from the library yesterday afternoon.,8004,25,,
5496,Experiment Group,,9006,,,0.03,What was that the movers would break feared by the family?,9006,26,,
5496,Experiment Group,,6,,,0,Emily meets the colleagues who you suppose that finalized the plan right away.,1061,27,,
5496,Experiment Group,,8006,,,0.98,Tommy attempted to take a picture.,8006,28,,
5496,Experiment Group,,5,,,0.79,Janice edited the manuscript which we claim that the teachers reviewed quite early.,1053,29,,
5496,Experiment Group,,14,,,0.03,Kevin thanked the assistants who you think that prepared the presentation yesterday.,1141,30,,
5496,Experiment Group,,8,,,1,Charles uninstalled the software which you think the experts updated last month.,1084,31,,
5496,Experiment Group,,10,,,0.81,Daniel remembers the agents who you said archived the document pretty efficiently.,1102,32,,
5520,Experiment Group,,,practice_good,practice_good,0.99,,,0,0,
5520,Experiment Group,,,practice_bad,practice_bad,0.29,,,0,0,
5520,Experiment Group,,4,,,0.63,Kate called the workers who you said filed the complaint this week.,1042,1,,
5520,Experiment Group,,5,,,0.35,Janice edited the manuscript which we claim the teachers reviewed quite early.,1054,2,,
5520,Experiment Group,,9,,,0.34,Ben trusts the system which we assume that the professors established long ago.,1093,3,,
5520,Experiment Group,,7,,,0.39,Jake encounters the secretaries who we believe that scheduled the meeting this morning.,1071,4,,
5520,Experiment Group,,13,,,0.35,Laura greets the neighbors who we believe that organized the festival last weekend.,1131,5,,
5520,Experiment Group,,8006,,,0.97,Tommy attempted to take a picture.,8006,6,,
5520,Experiment Group,,14,,,0.4,Kevin thanked the assistants who you think that prepared the presentation yesterday.,1141,7,,
5520,Experiment Group,,8007,,,0.64,It seems to Carla that Robert studied for the test effectively.,8007,8,,
5520,Experiment Group,,2,,,0.37,Mary recognizes the employees who we think that completed the report very early.,1021,9,,
5520,Experiment Group,,9008,,,0.35,"Want to eat, James did the pie.",9008,10,,
5520,Experiment Group,,9004,,,0.33,The visitors the paintings admires  in the museum yesterday.,9004,11,,
5520,Experiment Group,,8005,,,0.93,Vivian attempted to write short stories.,8005,12,,
5520,Experiment Group,,6,,,0.31,Emily meets the colleagues who you suppose that finalized the plan right away.,1061,13,,
5520,Experiment Group,,8002,,,0.99,Barry likes drinking milkshakes. ,8002,14,,
5520,Experiment Group,,9005,,,0.34,Who was that the principal would fire expected by the reporters?,9005,15,,
5520,Experiment Group,,9002,,,0.17,The money was stolen the money.,9002,16,,
5520,Experiment Group,,16,,,0.2,Oliver interviewed the candidates who you assume that designed the prototype last spring.,1161,17,,
5520,Experiment Group,,9001,,,0.28,John was kissed John.,9001,18,,
5520,Experiment Group,,9007,,,0.24,"Promise to wash, Neal did the car.",9007,19,,
5520,Experiment Group,,11,,,0.32,Paul visits the technicians who we claim that processed the application earlier today.,1111,20,,
5520,Experiment Group,,9003,,,0.25,Matthew the problem solved after thinking about it careful.,9003,21,,
5520,Experiment Group,,8004,,,0.76,Anna borrowed a book from the library yesterday afternoon.,8004,22,,
5520,Experiment Group,,8001,,,0.93,Joshua hates eating sushi. ,8001,23,,
5520,Experiment Group,,9006,,,0.25,What was that the movers would break feared by the family?,9006,24,,
5520,Experiment Group,,8,,,0.24,Charles notices the experts who you think that updated the software last month.,1081,25,,
5520,Experiment Group,,8003,,,0.99,The manager reviewed the report before the meeting started.,8003,26,,
5520,Experiment Group,,10,,,0.88,Daniel remembers the agents who you said that archived the document pretty efficiently.,1101,27,,
5520,Experiment Group,,8008,,,0.89,It seems to Dave that Gregory left deliberately. ,8008,28,,
5520,Experiment Group,,12,,,0.58,Derek supports the directors who you supposed approved the proposal that evening.,1122,29,,
5520,Experiment Group,,3,,,0.63,Sophia downloaded the article which we assume the researchers published last year.,1034,30,,
5520,Experiment Group,,1,,,0.66,Julia knows the students who you believe that submitted the assignment on time.,1011,31,,
5520,Experiment Group,,15,,,0.33,Natalie received the packages which we suppose that the guests delivered this afternoon.,1153,32,,
5499,Experiment Group,,,practice_good,practice_good,1,,,0,0,
5499,Experiment Group,,,practice_bad,practice_bad,0,,,0,0,
5499,Experiment Group,,2,,,0.9,Mary read the report which we think that the employees completed very early.,1023,1,,
5499,Experiment Group,,15,,,0.96,Natalie received the packages which we suppose the guests delivered this afternoon.,1154,2,,
5499,Experiment Group,,1,,,0.98,Julia knows the students who you believe that submitted the assignment on time.,1011,3,,
5499,Experiment Group,,8,,,0.22,Charles notices the experts who you think updated the software last month.,1082,4,,
5499,Experiment Group,,8003,,,1,The manager reviewed the report before the meeting started.,8003,5,,
5499,Experiment Group,,10,,,0.41,Daniel remembers the agents who you said that archived the document pretty efficiently.,1101,6,,
5499,Experiment Group,,9001,,,0.12,John was kissed John.,9001,7,,
5499,Experiment Group,,6,,,0.24,Emily meets the colleagues who you suppose that finalized the plan right away.,1061,8,,
5499,Experiment Group,,8004,,,1,Anna borrowed a book from the library yesterday afternoon.,8004,9,,
5499,Experiment Group,,12,,,0.22,Derek supports the directors who you supposed that approved the proposal that evening.,1121,10,,
5499,Experiment Group,,9002,,,0.07,The money was stolen the money.,9002,11,,
5499,Experiment Group,,9007,,,0.25,"Promise to wash, Neal did the car.",9007,12,,
5499,Experiment Group,,8002,,,1,Barry likes drinking milkshakes. ,8002,13,,
5499,Experiment Group,,9,,,0.68,Ben respects the professors who we assume that established the system long ago.,1091,14,,
5499,Experiment Group,,9003,,,0,Matthew the problem solved after thinking about it careful.,9003,15,,
5499,Experiment Group,,14,,,0.21,Kevin thanked the assistants who you think that prepared the presentation yesterday.,1141,16,,
5499,Experiment Group,,9004,,,0,The visitors the paintings admires  in the museum yesterday.,9004,17,,
5499,Experiment Group,,8005,,,1,Vivian attempted to write short stories.,8005,18,,
5499,Experiment Group,,8006,,,1,Tommy attempted to take a picture.,8006,19,,
5499,Experiment Group,,13,,,0.79,Laura greets the neighbors who we believe that organized the festival last weekend.,1131,20,,
5499,Experiment Group,,9008,,,0.89,"Want to eat, James did the pie.",9008,21,,
5499,Experiment Group,,9006,,,0,What was that the movers would break feared by the family?,9006,22,,
